

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:03:15 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),SMS.I-5:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-5:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,SAL.I-5:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,RDC.I-5:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,RHENC.D-1 (pct) ,LRADT.D-1 (lang) ,
2027,2020-07-20,,   -0.96,    27.6,    34.8,    23.0,    28.5,   0.000,     5.2,     9.1,    28.6,    11.6,-99.9,    27.0,    29.5,    27.7,    29.9,    26.6,-99.9,    20.1,     0.1,     0.1,    -0.4,     0.1,-99.9,     0.1,    4.48,    6.14,   18.19,    7.32,-99.9,   16.96,   12.77,    3.92,     141,     1.7,      75,      62,  749.09,
2027,2020-07-21,,   -0.96,    27.6,    35.6,    23.2,    29.5,   0.000,     5.1,     9.1,    28.4,    11.6,-99.9,    26.7,    30.0,    28.3,    30.3,    26.8,-99.9,    20.2,     0.1,     0.1,    -0.4,     0.1,-99.9,     0.1,    4.44,    6.15,   18.05,    7.33,-99.9,   16.75,   12.76,    3.92,     160,     2.4,      74,      61,  893.52,
2027,2020-07-22,,   -0.96,    24.3,    35.2,    24.3,    29.0,   0.000,     4.7,     9.1,    28.1,    11.6,-99.9,    26.7,    29.9,    28.3,    30.1,    26.9,-99.9,    20.2,     0.1,     0.1,    -0.4,     0.1,-99.9,     0.1,    4.31,    6.14,   17.84,    7.31,-99.9,   16.72,   12.75,    3.92,     156,     2.8,      89,      60,  823.14,
2027,2020-07-23,,   -0.96,    25.4,    34.7,    22.2,    28.0,   0.000,     4.7,     9.1,    27.7,    11.5,-99.9,    26.5,    30.3,    28.7,    30.7,    27.1,-99.9,    20.3,     0.1,     0.1,    -0.5,     0.1,-99.9,     0.1,    4.28,    6.14,   17.51,    7.28,-99.9,   16.56,   12.77,    3.92,     119,     3.7,      86,      59,  977.16,
2027,2020-07-24,,   -0.64,    22.5,    33.6,    22.4,    25.9,   0.320,    13.0,-99.9,    28.2,    11.5,-99.9,    26.4,    28.3,-99.9,    28.8,    26.8,-99.9,    20.3,     0.1,     0.1,    -0.4,     0.1,-99.9,     0.1,    8.06,    7.99,   17.92,    7.25,-99.9,   16.53,   12.76,    3.92,     111,     3.4,      98,      61,  689.32,
2027,2020-07-25,,   -0.64,    27.0,    33.8,    22.1,    27.5,   0.000,    11.0,-99.9,    28.0,    11.3,-99.9,    26.3,    29.2,-99.9,    29.2,    26.5,-99.9,    20.3,     0.1,     0.1,    -0.5,     0.1,-99.9,     0.1,    7.02,    7.94,   17.71,    7.18,-99.9,   16.45,   12.78,    3.92,     114,     3.4,      77,      62,  929.22,
2027,2020-07-26,,   -0.64,    23.4,    32.6,    23.2,    26.9,   0.000,     9.9,-99.9,    27.8,    11.4,-99.9,    26.2,    28.9,-99.9,    28.8,    26.4,-99.9,    20.2,     0.1,     0.1,    -0.5,     0.1,-99.9,     0.1,    6.51,    7.65,   17.56,    7.23,-99.9,   16.38,   12.77,    3.92,     102,     2.9,      90,      62,  718.18,
2027,2020-07-27,,    0.04,    24.0,    33.6,    21.9,    26.8,   0.680,    18.0,-99.9,    30.2,    11.4,-99.9,    26.1,    28.3,-99.9,    28.5,    26.3,-99.9,    20.2,     0.1,     0.1,    -0.5,     0.1,-99.9,     0.1,   10.83,   10.46,   19.49,    7.23,-99.9,   16.31,   12.76,    3.92,      73,     2.2,      95,      62,  831.30,
2027,2020-07-28,,   -0.96,    24.7,    25.8,     0.0,    23.8,   0.000,    15.0,-99.9,    29.9,    11.7,-99.9,    26.0,    28.9,-99.9,    29.0,    26.3,-99.9,    20.2,     0.1,     0.1,    -0.5,     0.1,-99.9,     0.1,    9.10,    9.61,   19.26,    7.38,-99.9,   16.24,   12.78,    3.92,     188,     0.8,      93,      66,    0.00,
2027,2020-07-29,,   -0.87,    24.3,    30.4,    23.6,    25.3,   0.090,    14.9,-99.9,    29.8,    13.1,-99.9,    26.1,    28.0,-99.9,    28.1,    26.0,-99.9,    20.1,     0.1,     0.1,    -0.5,     0.1,-99.9,     0.1,    9.07,    9.48,   19.15,    8.11,-99.9,   16.31,   12.76,    3.92,     230,     2.3,      96,      67,  254.39,
2027,2020-07-30,,   -0.86,    24.2,    30.5,    22.9,    25.8,   0.010,    14.2,-99.9,    29.5,    13.6,-99.9,    26.3,    28.0,-99.9,    28.1,    25.8,-99.9,    20.1,     0.1,     0.1,    -0.5,     0.1,-99.9,     0.1,    8.66,    9.17,   18.90,    8.34,-99.9,   16.42,   12.75,    3.92,     235,     2.9,      90,      66,  318.65,
2027,2020-07-31,,   -0.83,    25.0,    30.6,    24.1,    26.0,   0.030,    13.7,-99.9,    29.3,    13.6,-99.9,    26.3,    27.9,-99.9,    28.1,    25.8,-99.9,    20.0,     0.1,     0.1,    -0.5,     0.1,-99.9,     0.1,    8.40,    8.93,   18.77,    8.34,-99.9,   16.47,   12.76,    3.92,     223,     2.7,      94,      66,  302.02,
2027,2020-08-01,,   -0.77,    25.7,    33.0,    23.0,    26.2,   0.060,    13.6,-99.9,    29.1,    13.5,-99.9,    26.4,    27.8,-99.9,    27.8,    25.7,-99.9,    20.0,     0.1,     0.1,    -0.5,     0.1,-99.9,     0.1,    8.37,    8.95,   18.58,    8.32,-99.9,   16.53,   12.76,    3.92,     191,     2.2,      92,      68,  271.42,
2027,2020-08-02,,   -0.77,    23.7,    34.0,    23.4,    27.7,   0.000,    12.6,-99.9,    28.7,    13.6,-99.9,    26.3,    28.7,-99.9,    29.0,    26.0,-99.9,    19.9,     0.1,     0.1,    -0.5,     0.1,-99.9,     0.1,    7.83,    8.69,   18.26,    8.35,-99.9,   16.46,   12.76,    3.92,     227,     2.0,      95,      69,  502.66,
2027,2020-08-03,,   -0.76,    26.2,    34.8,    22.3,    28.2,   0.010,    11.8,-99.9,    28.3,    13.4,-99.9,    26.4,    28.9,-99.9,    29.0,    26.2,-99.9,    20.0,     0.1,     0.1,    -0.6,     0.1,-99.9,     0.1,    7.42,    8.49,   17.96,    8.26,-99.9,   16.51,   12.76,    3.92,      93,     1.8,      82,      67,  420.14,
2027,2020-08-04,,   -0.76,    25.1,    34.6,    22.6,    27.6,   0.000,    11.0,-99.9,    28.0,    13.3,-99.9,    26.4,    29.2,-99.9,    29.2,    26.4,-99.9,    20.0,     0.1,     0.1,    -0.6,     0.1,-99.9,     0.1,    7.02,    8.28,   17.72,    8.20,-99.9,   16.53,   12.77,    3.92,       2,     2.5,      81,      67,  454.21,
2027,2020-08-05,,    0.02,    23.5,    33.3,    21.9,    26.4,   0.780,    18.1,-99.9,    29.3,    15.2,-99.9,    26.4,    27.9,-99.9,    28.3,    26.3,-99.9,    20.1,     0.1,     0.1,    -0.6,     0.1,-99.9,     0.1,   10.89,   10.79,   18.73,    9.25,-99.9,   16.53,   12.77,    3.92,      79,     2.3,      94,      68,  392.60,
2027,2020-08-06,,    0.02,    24.4,    33.9,    22.3,    27.1,   0.000,    14.8,-99.9,    28.8,    16.3,-99.9,    26.6,    29.0,-99.9,    29.0,    26.3,-99.9,    20.1,     0.1,     0.1,    -0.6,     0.1,-99.9,     0.1,    8.98,    9.64,   18.33,    9.83,-99.9,   16.70,   12.75,    3.92,     156,     2.2,      93,      72,  469.00,
2027,2020-08-07,,    0.02,    25.1,    33.4,    22.6,    27.4,   0.000,    13.5,-99.9,    28.3,    15.6,-99.9,    27.4,    28.9,-99.9,    28.8,    26.3,-99.9,    20.1,     0.1,     0.1,    -0.6,     0.1,-99.9,     0.1,    8.29,    9.18,   17.98,    9.46,-99.9,   17.26,   12.77,    3.92,     190,     2.8,      88,      70,  447.47,
2027,2020-08-08,,    0.02,    25.2,    34.1,    22.8,    27.8,   0.000,    12.6,-99.9,    27.9,    15.2,-99.9,    27.5,    29.2,-99.9,    29.2,    26.4,-99.9,    20.2,     0.1,     0.1,    -0.6,     0.1,-99.9,     0.1,    7.85,    8.93,   17.66,    9.20,-99.9,   17.32,   12.76,    3.92,     191,     2.3,      95,      69,  497.25,
2027,2020-08-09,,    0.02,    23.8,    34.4,    23.5,    27.5,   0.000,    11.7,-99.9,    27.4,    14.7,-99.9,    27.5,    29.2,-99.9,    29.5,    26.6,-99.9,    20.2,     0.1,     0.1,    -0.6,     0.1,-99.9,     0.1,    7.39,    8.66,   17.25,    8.97,-99.9,   17.34,   12.75,    3.92,     208,     2.1,      91,      68,  458.59,
2027,2020-08-10,,    0.06,    26.1,    33.2,    22.8,    27.0,   0.040,    11.7,-99.9,    26.7,    14.4,-99.9,    27.4,    29.0,-99.9,    29.1,    26.4,-99.9,    20.3,     0.1,     0.1,    -0.7,     0.1,-99.9,     0.1,    7.37,    8.57,   16.71,    8.78,-99.9,   17.28,   12.77,    3.92,     186,     1.7,      85,      67,  358.73,
2027,2020-08-11,,    0.13,    22.8,    33.0,    22.8,    25.7,   0.070,    12.1,-99.9,    26.0,    14.0,-99.9,    27.4,    28.0,-99.9,    28.3,    26.3,-99.9,    20.3,     0.1,     0.1,    -0.7,     0.1,-99.9,     0.1,    7.59,    8.46,   16.22,    8.59,-99.9,   17.30,   12.75,    3.92,     221,     2.2,      98,      69,  303.14,
2027,2020-08-12,,    1.64,    23.0,    33.3,    22.1,    25.7,   1.510,    17.5,-99.9,    27.3,    19.9,-99.9,    30.9,    23.9,-99.9,    24.5,    24.6,-99.9,    20.6,     0.1,     0.1,    -0.8,     0.1,-99.9,     0.1,   10.56,   10.55,   17.22,   12.05,-99.9,   20.06,   12.71,    3.92,     248,     2.2,      98,      69,  422.89,
2027,2020-08-13,,    1.94,    23.5,    33.1,    22.1,    25.8,   0.300,    17.0,-99.9,    27.0,    17.9,-99.9,    29.6,    27.1,-99.9,    27.3,    25.2,-99.9,    20.2,     0.1,     0.1,    -0.7,     0.1,-99.9,     0.1,   10.28,   10.49,   16.94,   10.80,-99.9,   18.99,   12.73,    3.92,     250,     2.4,      99,      75,  405.35,
2027,2020-08-14,,    2.08,    24.2,    30.6,    23.1,    25.4,   0.140,    15.9,-99.9,    26.9,    17.2,-99.9,    29.4,    27.4,-99.9,    27.5,    25.3,-99.9,    20.0,     0.1,     0.1,    -0.7,     0.1,-99.9,     0.1,    9.64,    9.94,   16.88,   10.34,-99.9,   18.85,   12.77,    3.92,     216,     1.5,      97,      79,  259.39,
2027,2020-08-15,,    2.66,    23.7,    29.5,    22.9,    25.4,   0.580,    17.4,-99.9,    27.3,    18.3,-99.9,    29.9,    27.4,-99.9,    27.5,    25.3,-99.9,    20.0,     0.1,     0.1,    -0.7,     0.1,-99.9,     0.1,   10.46,   10.62,   17.22,   11.01,-99.9,   19.20,   12.76,    3.92,     196,     1.8,      99,      80,  277.95,
2027,2020-08-16,,    2.88,    22.1,    31.5,    22.1,    26.0,   0.220,    17.8,-99.9,    26.8,    16.9,-99.9,    29.4,    27.7,-99.9,    28.0,    25.5,-99.9,    19.9,     0.1,     0.0,    -0.7,     0.1,-99.9,     0.1,   10.73,   10.63,   16.82,   10.21,-99.9,   18.85,   12.77,    3.92,     233,     2.2,      98,      81,  388.82,
2027,2020-08-17,,    2.89,    24.9,    32.7,    22.2,    27.1,   0.010,    14.9,-99.9,    25.9,    16.6,-99.9,    29.2,    28.5,-99.9,    28.5,    25.8,-99.9,    20.0,     0.1,     0.1,    -0.7,     0.1,-99.9,     0.1,    9.04,    9.54,   16.14,    9.99,-99.9,   18.64,   12.75,    3.92,     299,     2.0,      93,      81,  471.34,
2027,2020-08-18,,    2.89,    25.6,    34.0,    22.3,    27.8,   0.000,    13.3,-99.9,    24.9,    15.9,-99.9,    29.0,    28.9,-99.9,    28.9,    26.0,-99.9,    20.0,     0.1,     0.1,    -0.8,     0.1,-99.9,     0.1,    8.21,    9.06,   15.44,    9.60,-99.9,   18.51,   12.76,    3.92,     110,     1.9,      84,      81,  449.92,
2027,2020-08-19,,    2.99,    21.5,    33.3,    21.4,    26.5,   0.100,    16.2,-99.9,    24.7,    15.3,-99.9,    28.7,    27.9,-99.9,    28.5,    26.1,-99.9,    20.1,     0.1,     0.1,    -0.8,     0.1,-99.9,     0.1,    9.78,    9.91,   15.29,    9.25,-99.9,   18.32,   12.75,    3.92,     197,     2.5,      94,      80,  395.86,
2027,2020-08-20,,    3.00,    24.1,    31.6,    21.1,    25.5,   0.010,    13.4,-99.9,    23.9,    14.9,-99.9,    28.6,    28.5,-99.9,    28.5,    26.0,-99.9,    20.1,     0.1,     0.1,    -0.8,     0.1,-99.9,     0.1,    8.26,    8.95,   14.73,    9.06,-99.9,   18.19,   12.75,    3.92,     136,     1.8,      95,      80,  411.16,
2027,2020-08-21,,    3.89,    22.6,    29.7,    21.6,    24.3,   0.890,    17.9,-99.9,    24.5,    19.4,-99.9,    29.6,    26.3,-99.9,    26.8,    25.5,-99.9,    20.1,     0.1,     0.0,    -0.9,     0.1,-99.9,     0.1,   10.77,   10.57,   15.12,   11.72,-99.9,   19.02,   12.75,    3.92,     114,     2.2,      97,      82,  250.00,
2027,2020-08-22,,    3.89,    22.1,    28.4,    21.9,    24.4,   0.000,    15.7,-99.9,    24.1,    17.6,-99.9,    29.7,    26.6,-99.9,    26.9,    25.1,-99.9,    20.0,     0.1,     0.0,    -0.9,     0.1,-99.9,     0.1,    9.53,    9.72,   14.85,   10.59,-99.9,   19.03,   12.76,    3.92,     190,     1.6,      99,      83,  270.61,
2027,2020-08-23,,    3.89,    22.8,    26.2,    22.1,    23.9,   0.000,    15.1,-99.9,    23.9,    16.4,-99.9,    29.3,    26.0,-99.9,    26.3,    24.7,-99.9,    19.9,     0.1,     0.0,    -0.9,     0.1,-99.9,     0.1,    9.16,    9.30,   14.69,    9.89,-99.9,   18.76,   12.71,    3.92,     156,     2.7,      99,      85,  157.28,
2027,2020-08-24,,    3.89,    24.4,    28.3,    22.2,    24.6,   0.000,    14.4,-99.9,    23.5,    15.7,-99.9,    29.0,    26.5,-99.9,    26.5,    24.5,-99.9,    19.7,     0.1,     0.0,    -0.9,     0.1,-99.9,     0.1,    8.80,    9.09,   14.42,    9.52,-99.9,   18.50,   12.77,    3.92,      77,     2.8,      98,      84,  195.13,
2027,2020-08-25,,    3.90,    22.9,    28.7,    22.6,    24.8,   0.010,    19.2,-99.9,    24.0,    20.0,-99.9,    30.5,    25.8,-99.9,    26.1,    24.4,-99.9,    19.5,     0.1,     0.0,    -0.9,     0.1,-99.9,     0.1,   11.56,   10.92,   14.78,   12.07,-99.9,   19.74,   12.76,    3.92,      66,     3.8,      98,      86,  132.29,
2027,2020-08-26,,    3.90,    27.0,    33.3,    22.9,    27.8,   0.000,    15.3,-99.9,    23.3,    17.1,-99.9,    29.8,    28.3,-99.9,    28.1,    24.9,-99.9,    19.5,     0.1,     0.0,    -0.9,     0.1,-99.9,     0.1,    9.27,    9.66,   14.27,   10.31,-99.9,   19.15,   12.77,    3.92,     102,     3.5,      90,      86,  410.24,
2027,2020-08-27,,    3.90,    26.7,    33.5,    24.4,    28.6,   0.000,    13.7,-99.9,    22.2,    16.0,-99.9,    29.2,    28.8,-99.9,    28.7,    25.5,-99.9,    19.6,     0.1,     0.0,    -1.0,     0.1,-99.9,     0.1,    8.38,    9.11,   13.52,    9.68,-99.9,   18.69,   12.76,    3.92,     100,     2.6,      89,      86,  416.16,
2027,2020-08-28,,    3.90,    25.6,    33.2,    24.7,    28.2,   0.000,    12.2,-99.9,    21.7,    15.4,-99.9,    29.0,    28.9,-99.9,    29.0,    25.8,-99.9,    19.7,     0.1,     0.0,    -2.4,     0.1,-99.9,     0.1,    7.63,    8.82,    6.39,    9.35,-99.9,   18.48,   12.75,    3.92,     157,     3.6,      87,      86,  425.24,
2027,2020-08-29,,    3.90,    25.7,    32.7,    23.6,    27.4,   0.000,    11.1,-99.9,    20.7,    15.0,-99.9,    28.7,    28.8,-99.9,    29.0,    26.0,-99.9,    19.9,     0.1,     0.0,    -2.6,     0.1,-99.9,     0.1,    7.06,    8.49,    5.95,    9.12,-99.9,   18.31,   12.76,    3.92,     202,     2.0,      90,      86,  377.09,
2027,2020-08-30,,    3.90,    24.3,    29.5,    24.2,    25.9,   0.000,    10.5,-99.9,    20.4,    14.6,-99.9,    28.6,    28.1,-99.9,    28.3,    25.8,-99.9,    20.0,     0.1,    -0.4,    -2.7,     0.1,-99.9,     0.1,    6.78,   13.91,    5.80,    8.91,-99.9,   18.21,   12.76,    3.92,     239,     3.1,      96,      87,  262.45,
2027,2020-08-31,,    3.90,    23.4,    32.2,    23.4,    26.2,   0.000,     9.0,-99.9,    19.2,    14.1,-99.9,    28.3,    28.2,-99.9,    28.6,    25.8,-99.9,    20.0,     0.1,     0.0,    -2.9,     0.1,-99.9,     0.1,    6.11,    7.86,    5.30,    8.65,-99.9,   18.00,   12.75,    3.92,     259,     2.3,      98,      86,  354.14,
2027,2020-09-01,,    3.90,    24.4,    32.5,    23.1,    27.1,   0.000,     8.0,-99.9,    18.5,    14.0,-99.9,    28.2,    28.6,-99.9,    28.8,    25.9,-99.9,    20.0,     0.1,     0.0,    -3.0,     0.1,-99.9,     0.1,    5.63,    7.57,    4.99,    8.55,-99.9,   17.93,   12.75,    3.92,     251,     2.1,      95,      85,  363.43,
2027,2020-09-02,,    3.90,    25.6,    33.8,    23.2,    27.9,   0.000,     7.3,-99.9,    18.2,    13.7,-99.9,    28.1,    29.2,-99.9,    29.3,    26.2,-99.9,    20.0,     0.1,     0.0,    -3.1,     0.1,-99.9,     0.1,    5.34,    7.28,    4.89,    8.43,-99.9,   17.80,   12.75,    3.92,     254,     1.9,      95,      84,  428.20,
2027,2020-09-03,,    3.90,    23.8,    32.7,    23.6,    27.2,   0.000,     7.0,-99.9,    18.0,    13.5,-99.9,    28.0,    28.3,-99.9,    29.0,    26.2,-99.9,    20.1,     0.1,     0.0,    -3.1,     0.1,-99.9,     0.1,    5.21,    7.02,    4.80,    8.32,-99.9,   17.75,   12.75,    3.92,     260,     1.7,      99,      84,  309.37,
2027,2020-09-04,,    3.90,    23.4,    33.8,    21.8,    27.3,   0.000,     6.5,-99.9,    17.2,    13.3,-99.9,    27.9,    28.5,-99.9,    29.2,    26.3,-99.9,    20.1,     0.1,     0.0,    -3.3,     0.1,-99.9,     0.1,    5.03,    6.58,    4.51,    8.18,-99.9,   17.62,   12.75,    3.92,     302,     1.5,      98,      83,  442.48,
2027,2020-09-05,,    3.90,    23.1,    35.1,    21.1,    27.2,   0.000,     6.2,-99.9,    16.5,    13.1,-99.9,    27.7,    28.3,-99.9,    29.0,    26.2,-99.9,    20.2,     0.1,     0.0,    -3.6,     0.1,-99.9,     0.1,    4.88,    6.28,    4.20,    8.07,-99.9,   17.48,   12.75,    3.92,     317,     1.8,      98,      83,  446.35,
2027,2020-09-06,,    3.90,    26.3,    34.9,    21.2,    28.2,   0.000,     5.8,-99.9,    15.7,    12.7,-99.9,    27.6,    28.7,-99.9,    29.2,    26.2,-99.9,    20.2,     0.1,     0.0,    -3.8,     0.1,-99.9,     0.1,    4.71,    6.12,    3.93,    7.86,-99.9,   17.43,   12.74,    3.92,     356,     2.7,      70,      81,  427.28,
2027,2020-09-07,,    3.90,    24.4,    31.4,    22.2,    26.3,   0.000,     5.7,-99.9,    15.5,    12.5,-99.9,    27.5,    28.1,-99.9,    28.7,    26.1,-99.9,    20.2,     0.1,     0.1,    -3.8,     0.1,-99.9,     0.1,    4.69,    5.96,    3.87,    7.75,-99.9,   17.32,   12.74,    3.92,      44,     3.9,      82,      82,  345.37,
2027,2020-09-08,,    3.90,    23.7,    31.7,    20.7,    26.2,   0.000,     5.5,-99.9,    15.3,    12.1,-99.9,    27.4,    28.1,-99.9,    28.8,    26.0,-99.9,    20.2,     0.1,     0.0,    -3.9,     0.1,-99.9,     0.1,    4.62,    5.97,    3.78,    7.58,-99.9,   17.27,   12.75,    3.92,      64,     3.7,      90,      80,  415.04,
2027,2020-09-09,,    3.90,    23.5,    31.4,    22.0,    26.3,   0.000,     5.5,-99.9,    15.4,    11.8,-99.9,    27.3,    28.0,-99.9,    28.7,    26.0,-99.9,    20.2,     0.1,     0.1,    -3.9,     0.1,-99.9,     0.1,    4.59,    5.85,    3.82,    7.44,-99.9,   17.20,   12.75,    3.92,      68,     3.7,      90,      79,  419.22,
2027,2020-09-10,,    3.90,    24.8,    29.9,    20.9,    25.3,   0.000,     5.3,-99.9,    15.4,    11.6,-99.9,    27.1,    28.3,-99.9,    28.6,    25.8,-99.9,    20.1,     0.1,     0.1,    -3.9,     0.1,-99.9,     0.1,    4.54,    5.84,    3.81,    7.31,-99.9,   17.06,   12.75,    3.92,      35,     3.7,      95,      79,  345.58,
2027,2020-09-11,,    3.90,    23.9,    31.1,    23.8,    25.8,   0.000,    13.4,-99.9,    15.0,    11.7,-99.9,    27.2,    27.5,-99.9,    28.1,    25.7,-99.9,    20.1,     0.1,     0.0,    -4.1,     0.1,-99.9,     0.1,    8.26,    8.29,    3.69,    7.38,-99.9,   17.12,   12.74,    3.92,      74,     3.2,      98,      82,  250.00,
2027,2020-09-12,,    3.90,    24.4,    32.1,    23.3,    25.8,   0.000,    14.7,-99.9,    14.5,    11.8,-99.9,    27.1,    27.6,-99.9,    28.1,    25.6,-99.9,    20.0,     0.1,     0.0,    -4.3,     0.1,-99.9,     0.1,    8.93,    8.91,    3.49,    7.42,-99.9,   17.03,   12.74,    3.92,      61,     3.0,      98,      84,  294.98,
2027,2020-09-13,,    3.90,    24.4,    31.4,    22.7,    26.4,   0.000,    16.9,-99.9,    14.8,    11.9,-99.9,    27.1,    27.1,-99.9,    27.7,    25.5,-99.9,    20.0,     0.1,    -0.7,    -4.2,     0.1,-99.9,     0.1,   10.20,    9.17,    3.60,    7.45,-99.9,   17.04,   12.75,    3.92,      91,     4.5,      96,      85,  292.23,
2027,2020-09-14,,    3.90,    24.2,    30.7,    23.4,    25.9,   0.000,    14.5,-99.9,    22.6,    11.8,-99.9,    27.1,    27.0,-99.9,    27.4,    25.2,-99.9,    19.9,     0.1,     0.0,    -2.3,     0.1,-99.9,     0.1,    8.84,    9.01,    6.85,    7.41,-99.9,   17.04,   12.75,    3.92,      87,     5.9,      96,      86,  285.29,
2027,2020-09-15,,    3.90,    24.8,    30.1,    24.2,    26.5,   0.000,    13.5,-99.9,    22.9,    11.8,-99.9,    27.0,    26.9,-99.9,    27.2,    25.1,-99.9,    19.8,     0.1,    -0.4,    -2.3,     0.1,-99.9,     0.1,    8.28,   13.80,    6.97,    7.41,-99.9,   16.96,   12.75,    3.92,      98,     4.7,      94,      86,  222.26,
2027,2020-09-16,,    3.90,    22.8,    28.4,    22.6,    24.7,   0.000,    17.3,-99.9,    27.3,    12.0,-99.9,    27.0,    25.7,-99.9,    26.2,    24.6,-99.9,    19.7,     0.1,     0.0,    -1.8,     0.1,-99.9,     0.1,   10.43,   10.13,    9.29,    7.55,-99.9,   16.95,   12.73,    3.92,      97,     5.5,      95,      88,  137.50,
2027,2020-09-17,,    3.90,    24.5,    24.5,    20.8,    22.3,   0.000,    20.3,-99.9,    19.7,    21.4,-99.9,    31.2,    23.9,-99.9,    23.8,    23.2,-99.9,    19.5,     0.1,    -0.5,    -1.9,     0.1,-99.9,     0.1,   12.27,   13.26,    9.77,   13.02,-99.9,   20.28,   12.60,    3.92,      94,     7.5,      96,      90,   22.38,
2027,2020-09-18,,    3.90,    22.5,    26.7,    22.5,    24.2,   0.000,    15.9,-99.9,    16.9,    17.9,-99.9,    29.7,    24.9,-99.9,    24.9,    23.2,-99.9,    19.1,     0.1,     0.0,    -2.1,     0.1,-99.9,     0.1,    9.63,    9.56,    8.25,   10.76,-99.9,   19.09,   12.77,    3.92,     222,     4.9,      92,      92,  169.73,
2027,2020-09-19,,    3.90,    22.6,    25.4,    20.8,    22.9,   0.000,    14.8,-99.9,    14.6,    16.5,-99.9,    29.2,    24.4,-99.9,    24.5,    23.1,-99.9,    18.9,     0.1,     0.0,    -2.4,     0.1,-99.9,     0.1,    9.02,    9.00,    7.06,    9.97,-99.9,   18.70,   12.78,    3.92,     343,     4.3,      86,      92,  145.55,
2027,2020-09-20,,    3.90,    18.6,    23.5,    18.6,    21.0,   0.000,    13.9,-99.9,    13.7,    15.9,-99.9,    29.0,    22.7,-99.9,    23.5,    22.7,-99.9,    18.7,     0.1,     0.0,    -2.6,     0.1,-99.9,     0.1,    8.49,    8.49,    6.67,    9.59,-99.9,   18.49,   12.77,    3.92,      39,     5.3,      77,      93,  170.85,
2027,2020-09-21,,    3.90,    18.5,    21.4,    15.2,    18.1,   0.000,    13.2,-99.9,    13.3,    15.2,-99.9,    28.6,    21.7,-99.9,    22.4,    21.9,-99.9,    18.5,     0.1,     0.0,    -2.7,     0.1,-99.9,     0.1,    8.14,    8.36,    6.48,    9.21,-99.9,   18.20,   12.77,    3.92,      41,     5.6,      80,      94,  153.82,
2027,2020-09-22,,    3.90,    16.8,    24.5,    15.1,    18.8,   0.000,    12.0,-99.9,    14.4,    14.8,-99.9,    28.5,    21.6,-99.9,    22.7,    21.6,-99.9,    18.2,     0.1,     0.0,    -2.5,     0.1,-99.9,     0.1,    7.54,    8.09,    6.96,    9.00,-99.9,   18.13,   12.76,    3.92,      57,     5.8,      73,      93,  337.31,
2027,2020-09-23,,    3.90,    18.0,    25.0,    14.1,    19.2,   0.000,    10.9,-99.9,    13.9,    14.5,-99.9,    28.2,    22.7,-99.9,    23.4,    21.6,-99.9,    17.9,     0.1,     0.0,    -2.5,     0.1,-99.9,     0.1,    7.00,    7.84,    6.75,    8.83,-99.9,   17.91,   12.76,    3.92,      57,     3.8,      92,      92,  378.22,
2027,2020-09-24,,    3.90,    19.4,    26.4,    17.2,    21.1,   0.000,    10.2,-99.9,    13.6,    14.1,-99.9,    28.1,    23.1,-99.9,    23.7,    21.8,-99.9,    17.8,     0.1,     0.1,    -2.6,     0.1,-99.9,     0.1,    6.66,    7.64,    6.62,    8.64,-99.9,   17.82,   12.76,    3.92,     121,     2.8,      82,      92,  274.89,
2027,2020-09-25,,    3.90,    21.6,    28.1,    18.3,    22.4,   0.000,    11.0,-99.9,    13.4,    14.1,-99.9,    28.1,    23.7,-99.9,    23.9,    21.9,-99.9,    17.7,     0.1,     0.1,    -2.6,     0.1,-99.9,     0.1,    7.03,    7.65,    6.49,    8.59,-99.9,   17.77,   12.74,    3.92,     142,     3.9,      96,      93,  205.33,
