

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:03:00 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMAX.D-2 (degC) ,TMIN.D-1 (degC) ,TMIN.D-2 (degC) ,TAVG.D-1 (degC) ,TAVG.D-2 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-5:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-5:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-5:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-5:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,PRES.I-1 (inch) ,RHENC.D-1 (pct) ,LRADT.D-1 (lang) ,
2027,2011-07-14,,   18.78,-99.9,    26.6,    35.9,-99.9,    25.1,-99.9,    29.3,-99.9,    0.00,    10.0,    10.8,     9.7,    13.8,    25.3,    29.0,    29.1,    30.3,    29.1,    27.2,     0.1,     0.1,     0.1,     0.1,     0.1,    6.55,    6.95,    6.43,    8.47,   15.71,   13.05,    3.32,     228,     2.2,      87,   29.88,      43,  519.16,
2027,2011-07-15,,   18.86,-99.9,    24.0,    34.3,-99.9,    23.9,-99.9,    27.3,-99.9,    0.08,     9.9,    10.6,     9.1,    13.7,    24.8,    27.6,    27.7,    29.4,    29.0,    27.2,     0.1,     0.1,     0.1,     0.1,     0.1,    6.51,    6.85,    6.12,    8.41,   15.31,   13.02,    3.32,     172,     2.5,      97,   29.90,      43,  413.02,
2027,2011-07-16,,   18.87,-99.9,    23.1,    31.9,-99.9,    23.1,-99.9,    25.3,-99.9,    0.01,     9.8,    10.3,     9.7,    13.2,    24.8,    26.5,    26.5,    27.9,    28.2,    27.2,     0.1,     0.1,     0.1,     0.1,     0.1,    6.45,    6.67,    6.41,    8.14,   15.34,   13.11,    3.32,     103,     3.4,      92,   29.98,      42,  250.46,
2027,2011-07-17,,   19.49,-99.9,    22.9,    26.5,-99.9,    22.7,-99.9,    24.1,-99.9,    0.62,    12.6,    12.6,    12.2,    12.9,    24.7,    25.1,    25.1,    26.6,    27.2,    27.0,     0.1,     0.1,     0.1,     0.1,     0.1,    7.85,    7.84,    7.61,    8.00,   15.29,   13.20,    3.32,     106,     3.6,      96,   30.11,      42,  135.89,
2027,2011-07-18,,   19.49,-99.9,    25.0,    31.5,-99.9,    22.3,-99.9,    26.8,-99.9,    0.00,    10.7,    11.4,    10.5,    13.9,    24.4,    27.2,    27.2,    28.2,    27.5,    26.8,     0.1,     0.1,     0.1,     0.1,     0.1,    6.91,    7.21,    6.77,    8.50,   15.08,   13.10,    3.32,      93,     4.4,      74,   30.13,      42,  611.38,
2027,2011-07-19,,   19.49,-99.9,    22.7,    32.0,-99.9,    21.0,-99.9,    26.5,-99.9,    0.00,    10.3,    10.8,     9.9,    13.4,    24.3,    27.4,    27.6,    28.8,    27.9,    26.7,     0.0,     0.1,     0.1,     0.1,     0.1,    6.70,    6.95,    6.50,    8.26,   14.96,   13.10,    3.32,      64,     2.3,      95,   30.04,      42,  503.77,
2027,2011-07-20,,   19.49,-99.9,    25.5,    33.5,-99.9,    21.2,-99.9,    27.7,-99.9,    0.00,     9.7,    10.7,     9.7,    12.9,    24.3,    29.2,    29.5,    30.4,    28.4,    26.7,     0.0,     0.1,     0.1,     0.1,     0.1,    6.43,    6.86,    6.42,    7.98,   15.00,   13.06,    3.32,     255,     2.4,      84,   29.94,      42,  601.12,
2027,2011-07-21,,   19.49,-99.9,    27.4,    35.7,-99.9,    23.9,-99.9,    29.6,-99.9,    0.00,     9.4,    10.2,     9.1,    12.6,    24.8,    30.2,    30.3,    31.0,    28.8,    26.8,     0.1,     0.1,     0.1,     0.1,     0.1,    6.28,    6.65,    6.14,    7.85,   15.38,   13.02,    3.32,     251,     2.4,      83,   29.96,      43,  575.70,
2027,2011-07-22,,   19.57,-99.9,    25.8,    35.6,-99.9,    23.9,-99.9,    29.0,-99.9,    0.08,     9.4,    10.1,     9.3,    12.6,    24.3,    29.7,    30.0,    31.2,    29.3,    27.0,     0.1,     0.1,     0.1,     0.1,     0.1,    6.29,    6.61,    6.24,    7.84,   14.98,   13.04,    3.32,     244,     2.1,      88,   30.00,      43,  599.87,
2027,2011-07-23,,   19.62,-99.9,    24.2,    35.5,-99.9,    23.8,-99.9,    29.1,-99.9,    0.05,     8.9,     9.8,     8.1,    12.4,    24.2,    30.1,    30.4,    31.6,    29.6,    27.1,     0.1,     0.1,     0.1,     0.1,     0.1,    6.03,    6.47,    5.69,    7.71,   14.90,   13.02,    3.32,     211,     2.6,      96,   30.02,      43,  597.25,
2027,2011-07-24,,   19.70,-99.9,    23.9,    34.2,-99.9,    23.9,-99.9,    27.0,-99.9,    0.08,     9.4,     9.8,     8.2,    12.2,    24.5,    28.3,    28.6,    30.2,    29.4,    27.3,     0.1,     0.1,     0.1,     0.1,     0.1,    6.27,    6.44,    5.74,    7.63,   15.13,   13.09,    3.32,     176,     2.0,      98,   30.12,      43,  435.59,
2027,2011-07-25,,   19.70,-99.9,    26.3,    35.1,-99.9,    23.5,-99.9,    28.9,-99.9,    0.00,     9.0,     9.9,     8.2,    12.1,    24.2,    30.0,    30.3,    31.2,    29.4,    27.4,     0.1,     0.1,     0.1,     0.1,     0.1,    6.09,    6.49,    5.74,    7.59,   14.90,   13.02,    3.32,     215,     2.1,      81,   30.05,      43,  572.74,
2027,2011-07-26,,   19.70,-99.9,    27.2,    34.2,-99.9,    23.9,-99.9,    28.8,-99.9,    0.00,     8.3,     9.5,     8.6,    12.4,    24.4,    30.4,    30.7,    31.5,    29.6,    27.4,     0.1,     0.1,     0.1,     0.1,     0.1,    5.77,    6.34,    5.92,    7.75,   15.08,   13.02,    3.32,     227,     2.7,      81,   29.91,      43,  575.13,
2027,2011-07-27,,   22.81,-99.9,    24.0,    31.8,-99.9,    23.4,-99.9,    26.4,-99.9,    3.11,    13.0,    13.2,    13.8,    18.1,    27.7,    24.2,    24.0,    25.3,    26.2,    27.2,     0.0,     0.1,     0.1,     0.1,     0.1,    8.05,    8.16,    8.45,   10.88,   17.50,   13.12,    3.32,     202,     2.9,      98,   29.91,      51,  358.07,
2027,2011-07-28,,   22.97,-99.9,    24.7,    30.6,-99.9,    24.0,-99.9,    26.4,-99.9,    0.16,    12.3,    12.7,    12.9,    15.1,    26.3,    26.5,    26.6,    27.9,    27.4,    27.2,     0.0,     0.1,     0.0,     0.1,     0.1,    7.70,    7.90,    7.98,    9.15,   16.42,   13.13,    3.32,     176,     2.7,      95,   30.06,      80,  394.10,
2027,2011-07-29,,   23.26,-99.9,    24.4,    33.9,-99.9,    23.5,-99.9,    27.3,-99.9,    0.29,    12.9,    13.3,    12.9,    14.8,    25.5,    27.5,    27.7,    29.2,    28.2,    27.1,     0.1,     0.1,     0.1,     0.1,     0.1,    7.98,    8.18,    8.01,    8.98,   15.84,   13.06,    3.32,     165,     2.3,      98,   30.15,      81,  540.47,
2027,2011-07-30,,   23.27,-99.9,    25.2,    34.6,-99.9,    23.2,-99.9,    28.6,-99.9,    0.01,    11.0,    11.8,    11.6,    14.4,    25.1,    28.5,    28.6,    30.0,    28.6,    27.2,     0.1,     0.1,     0.1,     0.1,     0.1,    7.02,    7.43,    7.31,    8.79,   15.53,   13.03,    3.32,     303,     1.8,      94,   30.07,      82,  571.60,
2027,2011-07-31,,   23.27,-99.9,    27.9,    35.0,-99.9,    23.6,-99.9,    29.3,-99.9,    0.00,    10.7,    11.2,    10.1,    14.1,    25.5,    28.6,    28.7,    29.9,    28.7,    27.3,     0.0,     0.1,     0.1,     0.1,     0.1,    6.86,    7.14,    6.58,    8.64,   15.86,   13.02,    3.32,     292,     2.3,      78,   30.04,      82,  438.44,
2027,2011-08-01,,   23.32,-99.9,    26.3,    36.0,-99.9,    25.0,-99.9,    29.9,-99.9,    0.05,    10.0,    10.9,    10.1,    13.7,    25.2,    29.6,    29.7,    31.0,    29.3,    27.3,     0.1,     0.1,     0.1,     0.1,     0.1,    6.57,    7.00,    6.59,    8.40,   15.62,   13.02,    3.32,     304,     3.6,      94,   30.02,      81,  615.94,
2027,2011-08-02,,   23.32,-99.9,    25.9,    31.8,-99.9,    24.5,-99.9,    27.6,-99.9,    0.01,    10.0,    10.6,     9.8,    13.0,    25.0,    28.5,    28.5,    29.9,    29.0,    27.5,     0.0,     0.1,     0.1,     0.1,     0.1,    6.57,    6.82,    6.47,    8.05,   15.51,   13.06,    3.32,      40,     2.4,      97,   29.96,      82,  356.82,
2027,2011-08-03,,   23.32,-99.9,    26.1,    35.3,-99.9,    24.7,-99.9,    29.1,-99.9,    0.00,     9.0,    10.3,     8.9,    12.7,    25.1,    30.2,    30.3,    31.4,    29.5,    27.5,     0.1,     0.1,     0.1,     0.1,     0.1,    6.11,    6.70,    6.05,    7.91,   15.60,   13.00,    3.32,     128,     1.3,      93,   29.90,      79,  567.15,
2027,2011-08-04,,   23.32,-99.9,    26.7,    36.2,-99.9,    24.7,-99.9,    30.2,-99.9,    0.00,     8.8,     9.9,     9.3,    12.5,    24.8,    30.8,    31.0,    32.1,    30.0,    27.7,     0.1,     0.1,     0.1,     0.1,     0.1,    5.99,    6.50,    6.23,    7.78,   15.35,   13.00,    3.32,     234,     1.7,      84,   29.87,      79,  550.39,
2027,2011-08-05,,   23.32,-99.9,    26.9,    37.1,-99.9,    25.0,-99.9,    29.3,-99.9,    0.00,     8.2,     9.9,     9.6,    12.8,    24.6,    30.4,    30.6,    31.8,    30.1,    27.7,     0.1,     0.1,     0.1,     0.1,     0.1,    5.75,    6.49,    6.36,    7.93,   15.20,   13.02,    3.32,     265,     2.4,      84,   29.95,      79,  483.47,
2027,2011-08-06,,   24.06,-99.9,    26.1,    36.3,-99.9,    24.6,-99.9,    28.9,-99.9,    0.73,    13.1,    13.5,    13.1,    13.0,    24.4,    28.9,    29.2,    30.9,    30.0,    27.9,     0.1,     0.1,     0.1,     0.1,     0.1,    8.09,    8.29,    8.09,    8.04,   15.04,   13.04,    3.32,     235,     1.8,      94,   29.98,      78,  474.01,
2027,2011-08-07,,   24.06,-99.9,    26.5,    36.3,-99.9,    24.8,-99.9,    29.8,-99.9,    0.00,    11.4,    12.1,    11.0,    13.4,    24.9,    29.5,    29.6,    31.1,    29.9,    27.9,     0.1,     0.1,     0.1,     0.1,     0.1,    7.24,    7.57,    7.04,    8.24,   15.44,   13.01,    3.32,     260,     2.2,      90,   29.94,      77,  540.36,
2027,2011-08-08,,   24.06,-99.9,    25.8,    33.8,-99.9,    24.5,-99.9,    28.7,-99.9,    0.00,    10.3,    11.3,    10.6,    13.5,    25.0,    28.6,    28.7,    30.3,    29.5,    27.9,     0.1,     0.1,     0.1,     0.1,     0.1,    6.72,    7.16,    6.86,    8.30,   15.51,   13.00,    3.32,     285,     3.1,      89,   29.92,      77,  432.29,
2027,2011-08-09,,   24.10,-99.9,    25.6,    34.3,-99.9,    25.4,-99.9,    28.5,-99.9,    0.04,     9.9,    10.9,    10.4,    13.1,    24.4,    28.0,    28.1,    29.8,    29.3,    27.9,     0.1,     0.1,     0.1,     0.1,     0.1,    6.52,    7.00,    6.75,    8.11,   15.09,   13.01,    3.32,     269,     3.3,      83,   29.88,      77,  421.23,
2027,2011-08-10,,   24.38,-99.9,    23.8,    35.7,-99.9,    23.7,-99.9,    27.6,-99.9,    0.28,    12.2,    12.2,    10.5,    13.1,    24.9,    27.7,    27.9,    29.7,    29.2,    27.8,     0.1,     0.1,     0.1,     0.1,     0.1,    7.63,    7.64,    6.79,    8.08,   15.43,   12.99,    3.32,     260,     3.4,      98,   29.85,      76,  500.92,
2027,2011-08-11,,   24.39,-99.9,    26.1,    34.0,-99.9,    23.4,-99.9,    28.0,-99.9,    0.01,    10.5,    11.2,    11.0,    12.8,    25.1,    28.7,    28.8,    30.1,    29.1,    27.8,     0.1,     0.1,     0.1,     0.1,     0.1,    6.80,    7.14,    7.05,    7.94,   15.53,   13.03,    3.31,     286,     3.3,      87,   29.85,      76,  575.13,
2027,2011-08-12,,   24.39,-99.9,    24.2,    36.2,-99.9,    24.2,-99.9,    28.7,-99.9,    0.00,    10.0,    10.7,     9.8,    12.6,    24.8,    29.2,    29.4,    30.8,    29.5,    27.8,     0.1,     0.1,     0.1,     0.1,     0.1,    6.56,    6.87,    6.44,    7.84,   15.38,   13.04,    3.32,     271,     2.4,      96,   29.90,      75,  573.88,
2027,2011-08-13,,   24.39,-99.9,    26.2,    35.1,-99.9,    23.4,-99.9,    29.3,-99.9,    0.00,     9.5,    10.1,     9.0,    12.5,    24.4,    29.7,    29.9,    31.1,    29.7,    27.8,     0.1,     0.1,     0.1,     0.1,     0.1,    6.32,    6.59,    6.09,    7.76,   15.05,   13.00,    3.32,     270,     2.4,      82,   29.96,      75,  530.10,
2027,2011-08-14,,   24.39,-99.9,    24.9,    36.1,-99.9,    23.5,-99.9,    28.5,-99.9,    0.00,     9.0,     9.8,     9.3,    12.8,    24.5,    30.0,    30.3,    31.7,    30.0,    27.9,     0.1,     0.1,     0.1,     0.1,     0.1,    6.08,    6.45,    6.23,    7.91,   15.15,   13.03,    3.32,     196,     2.8,      89,   29.95,      75,  556.43,
2027,2011-08-15,,   24.39,-99.9,    24.0,    34.4,-99.9,    23.7,-99.9,    27.8,-99.9,    0.00,     8.4,     9.5,     9.1,    12.4,    24.5,    29.5,    29.7,    31.3,    30.0,    28.0,     0.1,     0.1,     0.1,     0.1,     0.1,    5.81,    6.32,    6.13,    7.73,   15.12,   13.03,    3.32,     240,     2.9,      86,   29.85,      75,  510.95,
2027,2011-08-16,,-99.9,-99.9,    21.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.2,     9.3,     8.7,    12.6,    23.9,    28.9,    29.3,    31.2,    30.0,    28.1,     0.1,     0.1,     0.1,     0.1,     0.1,    5.72,    6.22,    5.97,    7.82,   14.73,   13.05,-99.9,-99.9,-99.9,      88,   29.93,-99.9,-99.9,
2027,2011-08-17,,   24.39,-99.9,    25.2,    33.6,-99.9,    19.6,-99.9,    26.3,-99.9,    0.00,     7.8,     8.8,     8.2,    12.1,    24.2,    29.5,    29.7,    31.4,    29.9,    28.1,     0.1,     0.1,     0.1,     0.1,     0.1,    5.57,    6.02,    5.71,    7.60,   14.94,   13.05,    3.31,      71,     1.7,      67,   30.03,      74,  564.64,
2027,2011-08-18,,   24.39,-99.9,    25.9,    34.8,-99.9,    20.4,-99.9,    28.2,-99.9,    0.00,     7.2,     8.8,     7.7,    12.2,    24.5,    30.3,    30.6,    32.0,    30.1,    28.1,     0.1,     0.1,     0.1,     0.1,     0.1,    5.32,    6.00,    5.52,    7.63,   15.13,   13.02,    3.32,      94,     2.8,      76,   30.06,      73,  586.99,
2027,2011-08-19,,   24.39,-99.9,    25.3,    34.8,-99.9,    22.6,-99.9,    28.4,-99.9,    0.00,     7.4,     8.8,     7.9,    11.8,    24.0,    30.8,    31.1,    32.4,    30.4,    28.1,     0.1,     0.1,     0.1,     0.1,     0.1,    5.37,    6.02,    5.59,    7.43,   14.80,   13.00,    3.32,      97,     3.0,      83,   29.97,      73,  561.56,
2027,2011-08-20,,   24.39,-99.9,    27.3,    35.0,-99.9,    21.6,-99.9,    28.1,-99.9,    0.00,     7.2,     8.5,     7.8,    11.9,    24.3,    31.2,    31.4,    32.8,    30.7,    28.2,     0.1,     0.1,     0.1,     0.1,     0.1,    5.29,    5.88,    5.56,    7.50,   14.99,   13.01,    3.32,     145,     1.8,      79,   29.95,      72,  575.13,
2027,2011-08-21,,   24.39,-99.9,    27.7,    36.0,-99.9,    23.5,-99.9,    29.6,-99.9,    0.00,     7.0,     8.4,     8.4,    11.8,    23.5,    31.8,    32.0,    33.2,    31.0,    28.3,     0.1,     0.1,     0.1,     0.1,     0.1,    5.21,    5.82,    5.81,    7.43,   14.44,   12.98,    3.32,     164,     2.4,      78,   30.01,      72,  559.85,
2027,2011-08-22,,   24.39,-99.9,    24.9,    35.0,-99.9,    24.3,-99.9,    28.8,-99.9,    0.00,     6.9,     8.4,     7.3,    11.8,    23.7,    31.0,    31.3,    32.8,    31.0,    28.5,     0.1,     0.1,     0.1,     0.1,     0.1,    5.19,    5.82,    5.33,    7.44,   14.59,   13.01,    3.32,     191,     2.5,      92,   30.01,      72,  453.49,
2027,2011-08-23,,   24.40,-99.9,    24.5,    34.7,-99.9,    24.0,-99.9,    27.6,-99.9,    0.01,     6.6,     8.2,     6.9,    11.9,    24.0,    29.7,    30.0,    31.5,    30.6,    28.6,     0.1,     0.1,     0.1,     0.1,     0.1,    5.05,    5.72,    5.16,    7.49,   14.78,   13.06,    3.32,     206,     2.1,      92,   29.94,      72,  383.61,
2027,2011-08-24,,   24.40,-99.9,    26.8,    35.5,-99.9,    22.1,-99.9,    28.5,-99.9,    0.00,     7.1,     8.0,     7.2,    11.4,    23.9,    31.1,    31.2,    32.6,    30.7,    28.5,     0.1,     0.1,     0.1,     0.1,     0.1,    5.25,    5.64,    5.28,    7.21,   14.69,   13.00,    3.32,      68,     3.0,      78,   29.99,      71,  548.91,
2027,2011-08-25,,   24.40,-99.9,    24.9,    35.0,-99.9,    23.1,-99.9,    28.6,-99.9,    0.00,     6.7,     8.1,     6.9,    11.8,    24.0,    30.9,    31.1,    32.6,    30.8,    28.6,     0.1,     0.1,     0.1,     0.1,     0.1,    5.09,    5.70,    5.18,    7.40,   14.79,   13.01,    3.32,      94,     3.5,      84,   29.97,      71,  541.84,
2027,2011-08-26,,   24.40,-99.9,    25.7,    34.8,-99.9,    22.2,-99.9,    28.4,-99.9,    0.00,     6.8,     7.8,     7.4,    11.7,    24.0,    31.4,    31.6,    33.0,    30.9,    28.6,     0.1,     0.1,     0.1,     0.1,     0.1,    5.14,    5.56,    5.37,    7.36,   14.74,   13.01,    3.32,      68,     2.7,      84,   29.89,      71,  523.83,
2027,2011-08-27,,   24.40,-99.9,    28.8,    36.2,-99.9,    23.0,-99.9,    29.4,-99.9,    0.00,     6.2,     7.8,     7.2,    11.1,    23.9,    31.6,    31.8,    33.0,    31.0,    28.6,     0.1,     0.1,     0.1,     0.1,     0.1,    4.90,    5.58,    5.29,    7.10,   14.74,   13.00,    3.32,     337,     4.4,      65,   29.73,      71,  551.30,
2027,2011-08-28,,   24.40,-99.9,    25.8,    36.5,-99.9,    24.3,-99.9,    29.9,-99.9,    0.00,     6.1,     7.8,     6.5,    11.1,    23.7,    30.7,    31.0,    32.8,    31.1,    28.7,     0.1,     0.1,     0.1,     0.1,     0.1,    4.86,    5.57,    5.00,    7.08,   14.54,   12.99,    3.32,     287,     3.3,      50,   29.69,      70,  523.94,
2027,2011-08-29,,   24.40,-99.9,    23.9,    36.5,-99.9,    20.9,-99.9,    28.2,-99.9,    0.00,     5.6,     7.6,     6.9,    11.1,    23.5,    30.7,    31.1,    32.9,    31.1,    28.8,     0.1,     0.1,     0.1,     0.1,     0.1,    4.63,    5.45,    5.16,    7.07,   14.41,   13.00,    3.32,     303,     2.7,      62,   29.75,      70,  590.63,
2027,2011-08-30,,   24.40,-99.9,    24.1,    38.2,-99.9,    18.3,-99.9,    28.3,-99.9,    0.00,     6.3,     7.4,     6.4,    11.4,    23.3,    31.1,    31.5,    33.0,    31.1,    28.8,     0.1,     0.1,     0.1,     0.1,     0.1,    4.94,    5.38,    4.97,    7.24,   14.32,   12.98,    3.32,     285,     1.9,      87,   29.87,      69,  573.42,
2027,2011-08-31,,   24.40,-99.9,    26.7,    36.2,-99.9,    21.6,-99.9,    28.4,-99.9,    0.00,     6.1,     7.6,     7.4,    11.2,    23.6,    31.8,    32.1,    33.2,    31.1,    28.8,     0.1,     0.1,     0.1,     0.1,     0.1,    4.84,    5.48,    5.39,    7.14,   14.53,   12.97,    3.32,      81,     3.2,      82,   30.04,      69,  528.73,
2027,2011-09-01,,   24.40,-99.9,    25.5,    34.8,-99.9,    25.1,-99.9,    28.7,-99.9,    0.00,     5.3,     7.5,     6.3,    10.9,    23.6,    31.2,    31.5,    32.9,    31.1,    28.8,     0.1,     0.1,     0.1,     0.1,     0.1,    4.55,    5.41,    4.92,    6.97,   14.47,   13.00,    3.32,     105,     4.9,      89,   30.13,      69,  466.26,
2027,2011-09-02,,   24.40,-99.9,    24.3,    34.9,-99.9,    23.5,-99.9,    28.3,-99.9,    0.00,     5.4,     7.3,     6.9,    11.0,    23.2,    30.8,    31.1,    32.8,    31.1,    28.9,     0.1,     0.1,     0.1,     0.1,     0.1,    4.55,    5.33,    5.16,    7.01,   14.18,   13.02,    3.32,     100,     4.1,      71,   30.07,      69,  518.13,
2027,2011-09-03,,   24.40,-99.9,    24.3,    34.1,-99.9,    18.6,-99.9,    27.1,-99.9,    0.00,     5.4,     7.3,     6.7,    11.3,    23.3,    30.6,    30.9,    32.6,    30.9,    28.9,     0.1,     0.1,     0.1,     0.1,     0.1,    4.56,    5.34,    5.10,    7.19,   14.26,   13.02,    3.32,     115,     3.7,      58,   30.01,      69,  561.91,
2027,2011-09-04,,   24.40,-99.9,    25.9,    33.8,-99.9,    19.3,-99.9,    27.2,-99.9,    0.00,     5.0,     6.9,     6.6,    11.3,    23.2,    30.7,    30.9,    32.3,    30.7,    28.8,     0.1,     0.1,     0.1,     0.1,     0.1,    4.40,    5.19,    5.06,    7.17,   14.23,   13.02,    3.32,     128,     4.0,      74,   29.92,      68,  498.52,
2027,2011-09-05,,   24.87,-99.9,    22.8,    29.2,-99.9,    22.7,-99.9,    25.2,-99.9,    0.47,    11.3,    11.0,     6.6,    11.1,    23.0,    26.2,    26.5,    28.9,    29.7,    28.7,     0.1,     0.1,     0.1,     0.1,     0.1,    7.16,    7.02,    5.06,    7.06,   14.10,   13.08,    3.32,     140,     3.4,      98,   29.86,      69,  174.08,
2027,2011-09-06,,   25.37,-99.9,    25.3,    31.8,-99.9,    22.7,-99.9,    25.7,-99.9,    0.50,    12.1,    12.7,    11.9,    10.8,    23.1,    25.8,    26.0,    27.9,    28.6,    28.5,     0.1,     0.1,     0.1,     0.1,     0.1,    7.57,    7.87,    7.48,    6.92,   14.13,   13.08,    3.31,     160,     5.8,      92,   29.65,      72,  308.03,
2027,2011-09-07,,   25.37,-99.9,    17.4,    27.3,-99.9,    17.4,-99.9,    22.5,-99.9,    0.00,    10.2,    10.9,    11.5,    10.7,    22.6,    23.3,    23.7,    26.6,    27.7,    28.2,     0.1,     0.1,     0.1,     0.1,     0.1,    6.64,    7.00,    7.26,    6.91,   13.84,   13.16,    3.32,     254,     4.6,      88,   29.95,      82,  476.52,
2027,2011-09-08,,   25.37,-99.9,    15.7,    24.1,-99.9,    14.4,-99.9,    19.0,-99.9,    0.00,     9.3,    10.1,    10.3,    11.0,    22.8,    22.6,    22.9,    25.5,    26.9,    27.7,     0.1,     0.1,     0.1,     0.1,     0.1,    6.24,    6.59,    6.69,    7.05,   13.91,   13.20,    3.31,     297,     3.7,      97,   30.00,      83,  512.09,
2027,2011-09-09,,   25.37,-99.9,    18.9,    25.8,-99.9,    15.0,-99.9,    20.1,-99.9,    0.00,     8.5,     9.9,     9.7,    11.0,    22.7,    22.9,    23.1,    25.0,    26.0,    27.2,     0.1,     0.1,     0.1,     0.1,     0.1,    5.85,    6.52,    6.39,    7.02,   13.88,   13.18,    3.31,     279,     2.0,      93,   29.97,      83,  314.87,
2027,2011-09-10,,   25.37,-99.9,    17.4,    30.5,-99.9,    15.2,-99.9,    22.4,-99.9,    0.00,     8.2,     9.6,     8.7,    11.1,    22.6,    24.2,    24.6,    26.6,    26.4,    26.9,     0.1,     0.1,     0.1,     0.1,     0.1,    5.73,    6.38,    5.97,    7.08,   13.82,   13.12,    3.31,     286,     1.8,      93,   29.99,      81,  560.88,
2027,2011-09-11,,   25.37,-99.9,    17.2,    32.5,-99.9,    14.6,-99.9,    22.9,-99.9,    0.00,     8.2,     9.2,     9.2,    11.4,    22.9,    24.8,    25.2,    27.2,    26.7,    26.7,     0.1,     0.1,     0.1,     0.1,     0.1,    5.75,    6.19,    6.16,    7.22,   14.03,   13.09,    3.31,      24,     1.9,      91,   30.05,      80,  570.46,
2027,2011-09-12,,   25.37,-99.9,    17.6,    32.5,-99.9,    15.0,-99.9,    23.4,-99.9,    0.00,     7.9,     9.0,     8.7,    11.5,    22.8,    24.9,    25.3,    27.4,    26.9,    26.6,     0.1,     0.1,     0.1,     0.1,     0.1,    5.61,    6.08,    5.97,    7.28,   13.96,   13.09,    3.31,     348,     1.8,      87,   30.09,      79,  501.83,
2027,2011-09-13,,   25.37,-99.9,    19.9,    32.4,-99.9,    15.0,-99.9,    24.0,-99.9,    0.00,     7.3,     8.8,     8.8,    10.8,    22.5,    25.8,    26.1,    27.8,    26.9,    26.6,     0.1,     0.1,     0.1,     0.1,     0.1,    5.34,    6.02,    6.01,    6.95,   13.72,   13.07,    3.31,     338,     2.5,      90,   30.06,      79,  509.69,
2027,2011-09-14,,   25.37,-99.9,    19.4,    33.2,-99.9,    17.4,-99.9,    24.6,-99.9,    0.00,     7.4,     8.5,     8.2,    11.1,    22.2,    25.2,    25.6,    27.5,    27.0,    26.6,     0.1,     0.1,     0.1,     0.1,     0.1,    5.39,    5.87,    5.72,    7.08,   13.54,   13.08,    3.31,     348,     1.9,      90,   29.98,      78,  418.72,
2027,2011-09-15,,   25.37,-99.9,    20.3,    34.7,-99.9,    16.5,-99.9,    25.4,-99.9,    0.00,     7.4,     8.5,     7.5,    11.1,    22.4,    26.7,    27.0,    28.7,    27.4,    26.5,     0.1,     0.1,     0.1,     0.1,     0.1,    5.38,    5.87,    5.43,    7.06,   13.69,   13.03,    3.31,      50,     1.4,      90,   29.96,      77,  523.15,
2027,2011-09-16,,   25.37,-99.9,    22.7,    34.8,-99.9,    19.5,-99.9,    25.9,-99.9,    0.00,     6.7,     8.5,     8.2,    11.1,    22.4,    26.9,    27.2,    28.7,    27.5,    26.6,     0.1,     0.1,     0.1,     0.1,     0.1,    5.11,    5.86,    5.73,    7.09,   13.66,   13.05,    3.31,     263,     2.6,      85,   30.02,      77,  412.57,
2027,2011-09-17,,   25.37,-99.9,    20.2,    30.6,-99.9,    18.6,-99.9,    24.1,-99.9,    0.00,     7.1,     8.3,     7.7,    11.1,    22.7,    26.2,    26.4,    28.1,    27.3,    26.6,     0.1,     0.1,     0.1,     0.1,     0.1,    5.26,    5.77,    5.50,    7.08,   13.85,   13.07,    3.32,      36,     4.4,      64,   30.19,      77,  347.24,
2027,2011-09-18,,   25.37,-99.9,    19.2,    23.9,-99.9,    16.5,-99.9,    20.1,-99.9,    0.00,     6.6,     7.8,     7.1,    10.7,    22.5,    24.5,    24.8,    26.7,    26.6,    26.6,     0.1,     0.1,     0.1,     0.1,     0.1,    5.05,    5.57,    5.26,    6.89,   13.72,   13.18,    3.31,      50,     3.9,      87,   30.20,      78,  242.25,
